,0,1,2
27422,330,674,5897.0
27423,1386,927,339.0
27424,38,24,1585.0
27425,369,326,132.0
27426,1788,513,1837.0
27427,113,1253,477.0
27428,1244,732,1610.0
27429,247,2479,177.0
27430,203,403,156.0
27431,182,2050,16.0
27432,26,62,11.0
27433,847,505,1962.0
27434,1663,1352,1147.0
27435,932,820,532.0
27436,560,2074,324.0
27437,176,551,129.0
27438,927,303,189.0
27439,1849,568,1.0
27440,391,250,358.0
27441,1478,256,1958.0
27442,1196,2063,286.0
27443,1251,3434,524.0
27444,1739,704,2551.0
27445,229,336,626.0
27446,485,75,149.0
27447,249,794,885.0
27448,434,1000,206.0
27449,49,875,228.0
27450,920,347,1.0
27451,680,3380,968.0
27452,1740,2404,916.0
27453,514,3666,658.0
27454,1369,549,257.0
27455,321,439,74.0
27456,496,496,188.0
27457,536,1056,218.0
27458,1796,2691,23.0
27459,1399,2446,206.0
27460,205,2176,43.0
27461,1557,687,36.0
27462,1458,3889,78.0
27463,448,1232,251.0
27464,266,1186,4.0
27465,831,293,287.0
27466,997,3077,1267.0
27467,772,3176,320.0
27468,1503,4318,324.0
27469,82,927,208.0
27470,1653,1346,287.0
27471,343,1114,911.0
27472,1305,1813,34.0
27473,1797,1996,100.0
27474,392,385,523.0
27475,580,2894,433.0
27476,1490,3548,914.0
27477,998,36,188.0
27478,897,971,33.0
27479,460,2180,526.0
27480,1766,1791,187.0
27481,1389,2971,49.0
27482,1530,1424,1611.0
27483,1146,1631,405.0
27484,1433,541,144.0
27485,668,592,379.0
27486,834,51,334.0
27487,780,3469,361.0
27488,192,2473,79.0
27489,273,2678,242.0
27490,1123,2661,431.0
27491,1449,94,218.0
27492,1105,3092,88.0
27493,1733,293,3470.0
27494,1271,1609,877.0
27495,968,943,191.0
27496,1072,3102,540.0
27497,901,253,226.0
27498,544,844,1192.0
27499,869,185,2.0
27500,601,421,214.0
27501,76,136,53.0
27502,652,1243,726.0
27503,788,345,70.0
27504,1575,2176,598.0
27505,1369,1210,290.0
27506,790,2731,311.0
27507,1736,533,677.0
27508,1198,3297,78.0
27509,233,308,380.0
27510,1627,3261,631.0
27511,347,3223,283.0
27512,1610,386,2388.0
27513,1741,660,846.0
27514,133,88,897.0
27515,1123,1180,194.0
27516,1557,195,78.0
27517,211,68,157.0
27518,234,1325,603.0
27519,1235,365,62.0
27520,1500,346,558.0
27521,427,596,96.0
27522,91,496,226.0
27523,1131,87,196.0
27524,101,1438,78.0
27525,910,4263,73.0
27526,1322,2284,7364.0
27527,582,770,296.0
27528,1367,2548,95.0
27529,212,2623,1319.0
27530,1489,309,474.0
27531,858,2766,492.0
27532,1562,1629,394.0
27533,918,185,228.0
27534,1058,1874,456.0
27535,826,2147,101.0
27536,554,493,96.0
27537,1509,94,201.0
27538,1781,133,224.0
27539,160,2261,198.0
27540,767,3186,64.0
27541,1588,4324,66.0
27542,1846,447,666.0
27543,991,2166,234.0
27544,1399,333,120.0
27545,1724,270,485.0
27546,1827,306,403.0
27547,1808,1731,468.0
27548,327,229,32.0
27549,704,347,875.0
27550,57,1015,574.0
27551,1579,1668,18.0
27552,1120,371,741.0
27553,1887,3848,1038.0
27554,1784,620,27.0
27555,112,1062,145.0
27556,712,1818,223.0
27557,1138,182,301.0
27558,899,2158,362.0
27559,593,583,259.0
27560,1179,617,440.0
27561,1697,259,266.0
27562,199,2555,101.0
27563,1251,4236,110.0
27564,1422,2453,226.0
27565,1336,4013,15.0
27566,776,2479,265.0
27567,1335,168,962.0
27568,590,2920,154.0
27569,135,2025,523.0
27570,890,530,97.0
27571,1196,637,157.0
27572,800,3456,571.0
27573,1628,491,501.0
27574,818,499,293.0
27575,573,844,212.0
27576,1096,764,363.0
27577,1889,2420,374.0
27578,1848,4105,21.0
27579,1582,1307,324.0
27580,1311,799,701.0
27581,1246,309,29.0
27582,807,610,116.0
27583,966,3677,2361.0
27584,545,1030,1560.0
27585,1006,2055,24.0
27586,1798,2819,4842.0
27587,155,485,4020.0
27588,1741,2028,2516.0
27589,796,1422,4100.0
27590,1039,2741,725.0
27591,1499,1014,118.0
27592,1308,2389,132.0
27593,927,2587,307.0
27594,545,2192,1230.0
27595,201,2563,61.0
27596,100,735,4421.0
27597,35,804,313.0
27598,700,2138,73.0
27599,797,621,1102.0
27600,1781,3388,287.0
27601,431,971,55.0
27602,1167,3312,693.0
27603,512,386,75.0
27604,541,1693,410.0
27605,88,1360,632.0
27606,1615,263,140.0
27607,745,64,5.0
27608,702,4018,253.0
27609,1856,49,184.0
27610,571,324,787.0
27611,1235,1837,199.0
27612,1623,53,35.0
27613,639,759,1034.0
27614,228,951,162.0
27615,1217,68,14.0
27616,1080,1033,2203.0
27617,1258,938,16.0
27618,216,1049,1.0
27619,1033,3050,106.0
27620,1077,188,41.0
27621,378,293,124.0
27622,335,3141,2758.0
27623,757,1041,526.0
27624,235,893,230.0
27625,833,518,5860.0
27626,611,902,138.0
27627,606,734,364.0
27628,530,3089,1149.0
27629,1782,1832,115.0
27630,433,3496,13.0
27631,98,254,774.0
27632,287,3003,74.0
27633,1428,258,1075.0
27634,1673,2352,201.0
27635,462,63,56.0
27636,221,1478,344.0
27637,346,311,594.0
27638,686,421,2693.0
27639,617,2978,515.0
27640,1313,3147,18.0
27641,1197,2018,310.0
27642,1789,594,138.0
27643,953,648,381.0
27644,1155,1482,519.0
27645,1850,897,1233.0
27646,524,3684,137.0
27647,977,3175,718.0
27648,504,650,286.0
27649,460,1768,1021.0
27650,653,2062,577.0
27651,101,466,113.0
27652,1242,1172,269.0
27653,1060,792,1148.0
27654,457,1293,139.0
27655,714,382,292.0
27656,809,907,1684.0
27657,1341,1086,57.0
27658,342,681,1524.0
27659,1136,3207,2479.0
27660,155,1870,1029.0
27661,428,2225,140.0
27662,1260,349,295.0
27663,941,1194,157.0
27664,1536,2297,1922.0
27665,74,1421,167.0
27666,39,617,650.0
27667,282,340,359.0
27668,120,614,109.0
27669,1804,1010,940.0
27670,1345,324,5.0
27671,1243,3808,185.0
27672,1787,152,52.0
27673,879,207,315.0
27674,1865,3678,543.0
27675,274,2942,922.0
27676,104,1765,526.0
27677,193,2488,487.0
27678,1320,1511,99.0
27679,75,1439,133.0
27680,960,901,176.0
27681,1746,1222,791.0
27682,1432,864,4038.0
27683,312,977,32.0
27684,299,217,599.0
27685,1867,3126,111.0
27686,1664,1362,110.0
27687,1102,774,157.0
27688,178,539,223.0
27689,1274,900,137.0
27690,1655,1152,753.0
27691,133,1996,1014.0
27692,53,1066,322.0
27693,1831,1629,4913.0
27694,759,541,382.0
27695,1001,1270,1068.0
27696,549,2535,7.0
27697,129,177,116.0
27698,288,2951,83.0
27699,1207,2966,781.0
27700,1394,1257,377.0
27701,161,531,1332.0
27702,95,261,127.0
27703,1490,2433,1991.0
27704,1321,2642,52.0
27705,917,4274,306.0
27706,1108,4377,170.0
27707,1464,550,253.0
27708,1860,1705,877.0
27709,1860,900,855.0
27710,1254,95,309.0
27711,480,1429,690.0
27712,235,1024,77.0
27713,745,1215,119.0
27714,855,594,403.0
27715,29,21,150.0
27716,1575,1310,468.0
27717,585,3838,513.0
27718,1856,203,225.0
27719,58,119,75.0
27720,1509,453,690.0
27721,972,3516,214.0
27722,1243,971,345.0
27723,806,1364,79.0
27724,1649,2069,101.0
27725,328,3140,357.0
27726,669,415,1465.0
27727,928,32,547.0
27728,716,2529,1.0
27729,721,1708,612.0
27730,1749,393,228.0
27731,1276,2655,28.0
27732,54,372,693.0
27733,175,81,110.0
27734,735,421,152.0
27735,1218,3480,80.0
27736,652,539,557.0
27737,1471,2817,1918.0
27738,107,1795,943.0
27739,1494,4023,566.0
27740,683,901,37.0
27741,603,310,26.0
27742,760,2386,685.0
27743,1084,2422,138.0
27744,1261,1992,1985.0
27745,145,956,250.0
27746,1111,203,217.0
27747,1603,1680,479.0
27748,1277,83,93.0
27749,168,1279,970.0
27750,843,924,395.0
27751,1562,1720,499.0
27752,1821,483,110.0
27753,1455,304,6061.0
27754,1408,272,14.0
27755,286,219,77.0
27756,1369,93,234.0
27757,618,544,46.0
27758,336,2519,792.0
27759,730,2152,96.0
27760,1457,3447,37.0
27761,832,1390,725.0
27762,175,316,428.0
27763,1754,50,372.0
27764,315,1460,371.0
27765,1224,3647,292.0
27766,1175,493,45.0
27767,1668,2792,212.0
27768,1858,745,183.0
27769,97,1086,499.0
27770,1299,4188,19.0
27771,20,522,759.0
27772,57,1121,425.0
27773,1059,4280,206.0
27774,1506,4376,10.0
27775,280,205,230.0
27776,1255,2091,61.0
27777,561,439,50.0
27778,1124,1112,85.0
27779,162,1054,66.0
27780,1880,2158,89.0
27781,1049,659,114.0
27782,878,650,1385.0
27783,1261,26,346.0
27784,1711,272,319.0
27785,1060,2476,2113.0
27786,1656,2368,973.0
27787,1290,102,328.0
27788,107,1683,417.0
27789,953,670,320.0
27790,513,4,221.0
27791,1319,3571,14.0
27792,449,2058,22.0
27793,1760,4247,408.0
27794,1664,856,310.0
27795,181,2391,429.0
27796,1520,274,32.0
27797,763,3598,211.0
27798,856,1736,113.0
27799,937,65,258.0
27800,1011,136,120.0
27801,1349,203,79.0
27802,101,1728,308.0
27803,311,163,155.0
27804,1528,707,834.0
27805,39,884,705.0
27806,82,548,89.0
27807,1441,544,518.0
27808,1189,325,350.0
27809,1159,1997,1403.0
27810,169,1882,364.0
27811,512,541,132.0
27812,81,832,275.0
27813,1566,183,268.0
27814,23,195,1146.0
27815,1492,708,227.0
27816,609,369,473.0
27817,474,24,81.0
27818,1279,1232,510.0
27819,805,597,55.0
27820,508,621,521.0
27821,978,544,1261.0
27822,263,1520,26.0
27823,490,1842,1.0
27824,685,686,3597.0
27825,26,657,9.0
27826,146,1896,195.0
27827,1440,677,302.0
27828,1811,393,592.0
27829,276,593,361.0
27830,472,1341,125.0
27831,256,1044,384.0
27832,1142,208,1405.0
27833,365,3294,292.0
27834,601,490,116.0
27835,1175,690,30.0
27836,693,4005,138.0
27837,1891,2077,250.0
27838,1577,325,794.0
27839,489,1815,4708.0
27840,894,40,118.0
27841,1664,3979,205.0
27842,1752,88,16812.0
27843,1255,1394,127.0
27844,1160,1665,103.0
27845,1412,3760,8.0
27846,27,676,106.0
27847,85,1566,5.0
27848,1315,561,572.0
27849,1345,592,31.0
27850,43,490,318.0
27851,1392,1989,1200.0
27852,1811,1997,203.0
27853,1829,98,592.0
27854,698,510,364.0
27855,524,930,98.0
27856,636,706,881.0
27857,656,499,11.0
27858,1849,1703,1.0
27859,1145,538,59.0
27860,328,2638,323.0
27861,1570,512,510.0
27862,1375,3983,120.0
27863,1089,3941,1404.0
27864,75,1442,103.0
27865,1288,1386,491.0
27866,1463,618,517.0
27867,1622,439,145.0
27868,1359,3336,166.0
27869,60,1181,62.0
27870,465,983,183.0
27871,1506,2553,10.0
27872,664,1678,65.0
27873,118,1698,16.0
27874,996,118,321.0
27875,1771,1339,243.0
27876,1704,2238,88.0
27877,790,1539,246.0
27878,1096,1568,366.0
27879,1631,119,529.0
27880,1545,1106,204.0
27881,1607,1292,28.0
27882,995,416,15608.0
27883,1503,595,255.0
27884,1300,749,748.0
27885,1765,39,47.0
27886,381,1316,20.0
27887,1154,683,104.0
27888,1184,439,141.0
27889,1196,454,129.0
27890,1306,183,1024.0
27891,171,477,16.0
27892,38,862,481.0
27893,367,2153,60.0
27894,872,393,87.0
27895,1163,250,41.0
27896,1864,2401,274.0
27897,842,1183,3006.0
27898,1449,754,332.0
27899,1326,169,289.0
27900,349,829,1019.0
27901,1271,554,665.0
27902,456,219,121.0
27903,1215,1307,433.0
27904,1348,926,431.0
27905,120,1118,1080.0
27906,231,900,84.0
27907,755,1541,85.0
27908,898,1565,274.0
27909,746,702,3.0
27910,1877,1253,20.0
27911,1360,371,78.0
27912,1149,1979,778.0
27913,67,1312,599.0
27914,1737,839,3516.0
27915,239,2670,167.0
27916,1043,110,160.0
27917,1283,2151,99.0
27918,1759,2576,319.0
27919,976,1507,7472.0
27920,638,543,604.0
27921,169,809,646.0
27922,1218,4075,99.0
27923,1122,2178,8.0
27924,1372,3705,1065.0
27925,1774,1067,461.0
27926,791,1350,826.0
27927,1823,900,239.0
27928,1495,993,81.0
27929,1560,2035,170.0
27930,509,917,222.0
27931,891,46,204.0
27932,487,1265,487.0
27933,1428,1996,709.0
27934,566,2008,32.0
27935,175,2368,202.0
27936,316,1370,144.0
27937,67,1313,478.0
27938,131,2,1021.0
27939,859,3456,202.0
27940,1571,3143,689.0
27941,75,1443,101.0
27942,718,2391,282.0
27943,1013,505,1339.0
27944,1040,98,79.0
27945,1839,3094,796.0
27946,1676,249,79.0
27947,412,461,5511.0
27948,1517,4437,279.0
27949,992,1571,228.0
27950,773,83,3411.0
27951,513,1541,58.0
27952,978,2136,91.0
27953,1139,2166,90.0
27954,761,1041,398.0
27955,595,1779,1909.0
27956,859,531,531.0
27957,210,976,1980.0
27958,1240,285,66.0
27959,1374,418,79.0
27960,1673,4203,137.0
27961,857,823,307.0
27962,984,932,1033.0
27963,1044,429,175.0
27964,1543,2426,148.0
27965,1453,3126,52.0
27966,515,434,782.0
27967,737,299,256.0
27968,515,515,179.0
27969,1329,1309,843.0
27970,490,577,3.0
27971,1074,4314,232.0
27972,161,1432,837.0
27973,1104,3891,2411.0
27974,428,66,67.0
27975,1394,65,349.0
27976,646,3121,452.0
27977,1013,792,1412.0
27978,1797,1184,74.0
27979,1149,491,525.0
27980,1339,420,190.0
27981,1465,81,830.0
27982,1591,4141,49.0
27983,577,3814,269.0
27984,357,288,780.0
27985,556,592,1487.0
27986,139,1470,208.0
27987,1601,1341,1006.0
27988,1835,550,64.0
27989,680,899,810.0
27990,253,2515,78.0
27991,1882,176,9.0
27992,1409,317,283.0
27993,38,867,272.0
27994,1372,186,1321.0
27995,167,2025,989.0
27996,1732,2446,27.0
27997,200,702,182.0
27998,25,401,89.0
27999,1091,3493,5989.0
28000,860,4210,417.0
28001,366,971,73.0
28002,74,1000,395.0
28003,1779,1692,346.0
28004,1035,959,263.0
28005,890,2285,323.0
28006,1221,282,117.0
28007,77,1228,29.0
28008,1438,4405,77.0
28009,1450,420,114.0
28010,480,2758,554.0
28011,337,724,99.0
28012,855,824,417.0
28013,584,824,342.0
28014,636,3925,569.0
28015,1540,1144,494.0
28016,1120,1307,420.0
28017,913,4270,93.0
28018,866,2866,923.0
28019,1106,621,744.0
28020,931,2238,202.0
28021,1690,2177,382.0
28022,524,115,115.0
28023,302,282,1066.0
28024,1681,531,712.0
28025,466,1080,28.0
28026,303,516,261.0
28027,831,2531,253.0
28028,168,730,654.0
28029,560,310,172.0
28030,1319,182,27.0
28031,137,2041,87.0
28032,259,2508,2734.0
28033,359,3268,365.0
28034,1005,3905,22.0
28035,256,1874,635.0
28036,1354,3665,241.0
28037,1416,407,1712.0
28038,474,3153,285.0
28039,722,2277,140.0
28040,1631,1909,1947.0
28041,1765,1810,35.0
28042,1169,550,405.0
28043,1263,1057,204.0
28044,10,276,1567.0
28045,1755,719,134.0
28046,1693,233,218.0
28047,901,3612,141.0
28048,1343,88,917.0
28049,859,3161,94.0
28050,812,105,150.0
28051,1578,454,946.0
28052,1605,1394,543.0
28053,1186,499,417.0
28054,694,226,1314.0
28055,498,3642,128.0
28056,404,2766,741.0
28057,828,1225,1118.0
28058,471,1277,1084.0
28059,949,223,466.0
28060,52,1048,59.0
28061,1885,996,595.0
28062,973,3699,39.0
28063,1108,3478,166.0
28064,1597,1207,1032.0
28065,999,4338,2.0
28066,1627,1701,733.0
28067,1117,1829,63.0
28068,1051,1602,10390.0
28069,1458,1375,212.0
28070,752,677,65.0
28071,1469,2896,209.0
28072,1196,3401,131.0
28073,249,1686,231.0
28074,935,780,179.0
28075,1196,66,168.0
28076,486,3611,44.0
28077,443,427,406.0
28078,1005,1157,29.0
28079,945,1350,736.0
28080,368,2609,84.0
28081,1515,490,46.0
28082,976,309,7.0
28083,709,1894,2373.0
28084,1347,2866,652.0
28085,1819,573,349.0
28086,708,105,748.0
28087,64,68,497.0
28088,1383,3916,376.0
28089,1065,455,338.0
28090,1491,2792,64.0
28091,262,2284,280.0
28092,1358,522,217.0
28093,584,46,144.0
28094,413,3432,122.0
28095,166,1603,1903.0
28096,690,2235,175.0
28097,1528,279,1018.0
28098,369,531,1196.0
28099,192,522,142.0
28100,234,630,292.0
28101,70,1361,169.0
28102,172,1178,1810.0
28103,1502,169,147.0
28104,803,824,88.0
28105,50,1019,291.0
28106,463,1095,1201.0
28107,276,845,236.0
28108,213,1087,922.0
28109,1391,2072,44.0
28110,1761,345,5896.0
28111,282,432,161.0
28112,978,2746,119.0
28113,746,703,3.0
28114,888,280,145.0
28115,113,646,264.0
28116,486,2574,56.0
28117,156,278,181.0
28118,252,2827,149.0
28119,868,785,96.0
28120,1881,964,95.0
28121,706,963,203.0
28122,1855,299,277.0
28123,210,192,2326.0
28124,1303,2520,250.0
28125,532,143,145.0
28126,1580,587,557.0
28127,1364,2919,72.0
28128,236,673,175.0
28129,294,309,318.0
28130,560,3780,431.0
28131,1160,4237,114.0
28132,244,334,134.0
28133,496,682,246.0
28134,1128,541,2674.0
28135,1766,275,1738.0
28136,1164,820,350.0
28137,290,1866,421.0
28138,1227,385,79.0
28139,1841,299,777.0
28140,157,1583,432.0
28141,1439,824,123.0
28142,1822,2063,736.0
28143,524,2,134.0
28144,306,689,283.0
28145,871,3077,336.0
28146,150,2142,592.0
28147,433,3497,11.0
28148,13,359,646.0
28149,1561,2422,84.0
28150,890,2754,175.0
28151,186,550,31.0
28152,1453,2286,58.0
28153,37,838,80.0
28154,1830,4469,94.0
28155,828,4166,447.0
28156,503,193,337.0
28157,1441,454,2153.0
28158,1142,1501,316.0
28159,1051,582,553.0
28160,498,191,361.0
28161,243,1916,292.0
28162,101,1448,197.0
28163,726,650,3381.0
28164,1401,2771,570.0
28165,1850,106,4288.0
28166,734,1070,1030.0
28167,1370,291,663.0
28168,571,326,1061.0
28169,159,1292,90.0
28170,1514,2671,272.0
28171,1206,1053,498.0
28172,1392,2305,660.0
28173,1059,456,165.0
28174,880,3352,374.0
28175,1384,189,644.0
28176,1499,4195,133.0
28177,273,2938,949.0
28178,338,647,3799.0
28179,1311,416,399.0
28180,1574,3430,474.0
28181,53,963,874.0
28182,393,914,13.0
28183,992,293,286.0
28184,290,963,62.0
28185,1364,1847,28.0
28186,261,506,149.0
28187,722,1756,70.0
28188,152,436,88.0
28189,1357,857,95.0
28190,898,2665,339.0
28191,856,4207,26.0
28192,412,1662,536.0
28193,238,1072,706.0
28194,375,2289,325.0
28195,1820,1977,634.0
28196,952,2451,4.0
28197,1690,977,124.0
28198,1435,1104,3488.0
28199,67,320,295.0
28200,1757,998,274.0
28201,1237,198,80.0
28202,287,704,74.0
28203,895,309,1436.0
28204,1868,1556,80.0
28205,1859,296,17.0
28206,577,615,730.0
28207,563,3270,342.0
28208,1167,583,1344.0
28209,1515,1341,48.0
28210,1183,152,331.0
28211,1223,1108,373.0
28212,423,611,100.0
28213,1866,1938,150.0
28214,622,2109,148.0
28215,50,1028,175.0
28216,1278,682,72.0
28217,1634,595,1230.0
28218,377,3321,914.0
28219,1540,243,811.0
28220,1842,1068,211.0
28221,1200,2273,388.0
28222,148,1537,125.0
28223,1587,476,795.0
28224,550,1222,1208.0
28225,873,675,2120.0
28226,154,152,769.0
28227,872,2349,104.0
28228,1287,372,1284.0
28229,1831,109,1387.0
28230,113,106,180.0
28231,761,3087,172.0
28232,905,299,238.0
28233,1221,4370,62.0
28234,1722,1205,199.0
28235,19,496,164.0
28236,560,3785,217.0
28237,1494,2224,211.0
28238,1292,1899,482.0
28239,720,1532,16.0
28240,1657,2523,377.0
28241,1167,173,941.0
28242,1154,3394,63.0
28243,451,677,126.0
28244,1778,2170,292.0
28245,209,2603,53.0
28246,1536,546,171.0
28247,1099,1968,205.0
28248,90,1643,64.0
28249,740,282,742.0
28250,263,616,17.0
28251,1550,2166,226.0
28252,206,348,116.0
28253,515,2867,625.0
28254,266,940,5.0
28255,992,226,278.0
28256,390,3193,61.0
28257,506,931,1811.0
28258,1860,756,1612.0
28259,763,1427,43.0
28260,42,441,181.0
28261,1391,2158,87.0
28262,1272,2254,695.0
28263,716,444,2.0
28264,1341,329,240.0
28265,1086,961,86.0
28266,1363,1956,151.0
28267,623,3569,596.0
28268,328,1316,379.0
28269,1522,2627,472.0
28270,1495,431,876.0
28271,531,455,791.0
28272,757,3755,65.0
28273,1655,1292,220.0
28274,1743,371,44.0
28275,743,2928,102.0
28276,1377,2283,157.0
28277,454,1608,96.0
28278,880,1308,429.0
28279,1202,1016,77.0
28280,1706,324,368.0
28281,1389,2980,46.0
28282,1483,4460,135.0
28283,1247,1074,666.0
28284,12,340,2.0
28285,977,21,368.0
28286,477,505,66.0
28287,1427,281,153.0
28288,14,49,242.0
28289,31,750,296.0
28290,1191,3256,1.0
28291,702,1906,367.0
28292,515,609,309.0
28293,1182,1343,1314.0
28294,258,611,15.0
28295,1107,709,174.0
28296,842,893,1620.0
28297,1797,387,375.0
28298,20,531,602.0
28299,1681,727,351.0
28300,1075,1684,345.0
28301,673,1862,55.0
28302,838,1881,31.0
28303,906,1553,149.0
28304,1849,563,1.0
28305,1723,1949,176.0
28306,702,720,533.0
28307,980,2105,87.0
28308,114,513,399.0
28309,809,81,2597.0
28310,344,1066,7.0
28311,1342,505,787.0
28312,1630,129,418.0
28313,912,282,10.0
28314,455,3553,62.0
28315,1398,1797,206.0
28316,1143,636,448.0
28317,566,3796,45.0
28318,869,1339,1.0
28319,1825,1680,3.0
28320,898,4249,1463.0
28321,1304,521,497.0
28322,1652,83,521.0
28323,1304,208,369.0
28324,1851,615,1344.0
28325,940,308,148.0
28326,115,509,486.0
28327,1458,191,83.0
28328,1044,2206,150.0
28329,896,87,80.0
28330,1874,1893,152.0
28331,1437,2040,204.0
28332,371,21,221.0
28333,1864,1031,97.0
28334,984,64,99.0
28335,206,1521,205.0
28336,21,539,956.0
28337,1576,1490,28.0
28338,170,329,232.0
28339,732,2820,197.0
28340,200,828,110.0
28341,690,2888,164.0
28342,504,86,22.0
28343,645,827,5983.0
28344,629,1014,76.0
28345,1414,393,400.0
28346,1446,3121,365.0
28347,984,1153,201.0
28348,278,127,769.0
28349,1404,2395,99.0
28350,1175,694,5.0
28351,681,854,413.0
28352,20,528,634.0
28353,24,608,263.0
28354,1558,334,95.0
28355,348,3226,285.0
28356,1577,308,137.0
28357,1052,2472,574.0
28358,644,50,490.0
28359,1374,416,56.0
28360,1546,4222,2361.0
28361,1196,438,243.0
28362,1559,127,559.0
28363,927,793,262.0
28364,1501,4189,172.0
28365,856,1733,89.0
28366,162,89,61.0
28367,369,533,356.0
28368,946,4298,459.0
28369,695,3004,98.0
28370,1027,331,24.0
28371,68,594,80.0
28372,1520,2163,13.0
28373,192,2471,112.0
28374,120,1697,144.0
28375,1673,1931,116.0
28376,906,964,126.0
28377,1869,2977,1445.0
28378,1572,476,1009.0
28379,35,395,1395.0
28380,552,2097,20.0
28381,281,451,596.0
28382,612,1630,862.0
28383,1377,762,72.0
28384,466,674,137.0
28385,895,946,823.0
28386,1264,940,314.0
28387,579,382,400.0
28388,676,2672,72.0
28389,401,1655,2755.0
28390,798,902,215.0
28391,1489,314,1155.0
28392,499,45,247.0
28393,99,983,81.0
28394,923,1589,80.0
28395,1305,1779,55.0
28396,344,3200,6.0
28397,1465,512,1071.0
28398,1431,418,51.0
28399,11,105,4259.0
28400,1504,2201,2.0
28401,378,3328,42.0
28402,661,1676,7.0
28403,1271,2254,1096.0
28404,54,257,550.0
28405,125,1041,101.0
28406,1638,439,155.0
28407,505,1103,3040.0
28408,168,316,390.0
28409,1608,1524,195.0
28410,1739,710,2306.0
28411,1851,2456,429.0
28412,1696,420,60.0
28413,894,3161,220.0
28414,1221,4220,139.0
28415,1614,3605,888.0
28416,725,931,122.0
28417,1527,1674,166.0
28418,837,3808,305.0
28419,594,919,296.0
28420,418,3453,198.0
28421,870,938,26.0
28422,1795,1241,707.0
28423,448,1708,3653.0
28424,1244,1875,123.0
28425,1184,396,87.0
28426,287,660,59.0
28427,1323,2701,331.0
28428,1640,970,243.0
28429,1197,335,203.0
28430,1601,499,130.0
28431,698,2805,376.0
28432,1785,333,978.0
28433,140,172,1300.0
28434,336,2335,588.0
28435,1722,64,196.0
28436,1768,3157,369.0
28437,1285,119,370.0
